date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster
16/3/2020,Terengganu,4,0,0,4,4
17/3/2020,Terengganu,3,0,0,7,3
18/3/2020,Terengganu,3,0,0,10,3
19/3/2020,Terengganu,2,0,0,12,2
20/3/2020,Terengganu,8,0,0,20,8
21/3/2020,Terengganu,7,0,0,27,6
22/3/2020,Terengganu,5,0,0,32,5
23/3/2020,Terengganu,6,0,0,38,3
24/3/2020,Terengganu,0,0,0,38,0
25/3/2020,Terengganu,0,0,0,38,0
26/3/2020,Terengganu,1,0,0,39,1
27/3/2020,Terengganu,2,0,0,41,2
28/3/2020,Terengganu,4,0,0,45,4
29/3/2020,Terengganu,2,0,0,47,2
30/3/2020,Terengganu,0,0,0,47,0
31/3/2020,Terengganu,0,0,0,47,0
1/4/2020,Terengganu,1,0,0,48,1
2/4/2020,Terengganu,2,0,0,50,2
3/4/2020,Terengganu,18,1,0,68,14
4/4/2020,Terengganu,6,0,0,74,5
5/4/2020,Terengganu,10,0,0,83,8
6/4/2020,Terengganu,6,1,0,89,1
7/4/2020,Terengganu,0,0,0,89,0
8/4/2020,Terengganu,3,0,0,92,0
9/4/2020,Terengganu,5,0,0,97,2
10/4/2020,Terengganu,3,0,19,81,1
11/4/2020,Terengganu,1,0,0,82,1
12/4/2020,Terengganu,0,0,0,82,0
13/4/2020,Terengganu,4,0,2,84,4
14/4/2020,Terengganu,0,0,1,83,0
15/4/2020,Terengganu,0,0,0,83,0
16/4/2020,Terengganu,2,0,3,82,1
17/4/2020,Terengganu,0,0,1,81,0
18/4/2020,Terengganu,1,0,11,71,1
19/4/2020,Terengganu,0,0,0,71,0
20/4/2020,Terengganu,0,0,7,64,0
21/4/2020,Terengganu,0,0,3,61,0
22/4/2020,Terengganu,0,0,3,58,0
23/4/2020,Terengganu,1,0,1,58,1
24/4/2020,Terengganu,0,0,3,55,0
25/4/2020,Terengganu,0,0,0,55,0
26/4/2020,Terengganu,0,0,10,45,0
27/4/2020,Terengganu,0,0,1,44,0
28/4/2020,Terengganu,0,0,4,40,0
29/4/2020,Terengganu,0,0,5,35,0
30/4/2020,Terengganu,0,0,2,33,0
1/5/2020,Terengganu,0,0,0,33,0
2/5/2020,Terengganu,0,0,5,28,0
3/5/2020,Terengganu,0,0,1,27,0
4/5/2020,Terengganu,0,0,0,27,0
5/5/2020,Terengganu,0,0,4,23,0
6/5/2020,Terengganu,0,0,0,23,0
7/5/2020,Terengganu,0,0,1,22,0
8/5/2020,Terengganu,0,0,3,19,0
9/5/2020,Terengganu,0,0,6,13,0
10/5/2020,Terengganu,0,0,0,13,0
11/5/2020,Terengganu,0,0,2,11,0
12/5/2020,Terengganu,0,0,2,9,0
13/5/2020,Terengganu,0,0,0,9,0
14/5/2020,Terengganu,0,0,2,7,0
15/5/2020,Terengganu,0,0,1,6,0
16/5/2020,Terengganu,0,0,0,6,0
17/5/2020,Terengganu,0,0,1,5,0
18/5/2020,Terengganu,0,0,2,3,0
19/5/2020,Terengganu,0,0,1,2,0
20/5/2020,Terengganu,1,0,0,3,0
21/5/2020,Terengganu,0,0,0,3,0
22/5/2020,Terengganu,0,0,0,3,0
23/5/2020,Terengganu,0,0,1,2,0
24/5/2020,Terengganu,0,0,0,2,0
25/5/2020,Terengganu,0,0,0,2,0
26/5/2020,Terengganu,0,0,1,1,0
27/5/2020,Terengganu,0,0,1,0,0
28/5/2020,Terengganu,0,0,0,0,0
29/5/2020,Terengganu,0,0,0,0,0
30/5/2020,Terengganu,0,0,0,0,0
31/5/2020,Terengganu,0,0,0,0,0
1/6/2020,Terengganu,0,0,0,0,0
2/6/2020,Terengganu,0,0,0,0,0
3/6/2020,Terengganu,0,0,0,0,0
4/6/2020,Terengganu,0,0,0,0,0
5/6/2020,Terengganu,0,0,0,0,0
6/6/2020,Terengganu,0,0,0,0,0
7/6/2020,Terengganu,0,0,0,0,0
8/6/2020,Terengganu,0,0,0,0,0
9/6/2020,Terengganu,0,0,0,0,0
10/6/2020,Terengganu,0,0,0,0,0
11/6/2020,Terengganu,0,0,0,0,0
12/6/2020,Terengganu,0,0,0,0,0
13/6/2020,Terengganu,0,0,0,0,0
14/6/2020,Terengganu,0,0,0,0,0
15/6/2020,Terengganu,0,0,0,0,0
16/6/2020,Terengganu,0,0,0,0,0
17/6/2020,Terengganu,0,0,0,0,0
18/6/2020,Terengganu,0,0,0,0,0
19/6/2020,Terengganu,0,0,0,0,0
20/6/2020,Terengganu,0,0,0,0,0
21/6/2020,Terengganu,0,0,0,0,0
22/6/2020,Terengganu,0,0,0,0,0
23/6/2020,Terengganu,0,0,0,0,0
24/6/2020,Terengganu,0,0,0,0,0
25/6/2020,Terengganu,0,0,0,0,0
26/6/2020,Terengganu,0,0,0,0,0
27/6/2020,Terengganu,0,0,0,0,0
28/6/2020,Terengganu,0,0,0,0,0
29/6/2020,Terengganu,0,0,0,0,0
30/6/2020,Terengganu,0,0,0,0,0
1/7/2020,Terengganu,0,0,0,0,0
2/7/2020,Terengganu,0,0,0,0,0
3/7/2020,Terengganu,0,0,0,0,0
4/7/2020,Terengganu,0,0,0,0,0
5/7/2020,Terengganu,0,0,0,0,0
6/7/2020,Terengganu,0,0,0,0,0
7/7/2020,Terengganu,0,0,0,0,0
8/7/2020,Terengganu,0,0,0,0,0
9/7/2020,Terengganu,0,0,0,0,0
10/7/2020,Terengganu,0,0,0,0,0
11/7/2020,Terengganu,0,0,0,0,0
12/7/2020,Terengganu,0,0,0,0,0
13/7/2020,Terengganu,0,0,0,0,0
14/7/2020,Terengganu,0,0,0,0,0
15/7/2020,Terengganu,0,0,0,0,0
16/7/2020,Terengganu,1,1,0,1,1
17/7/2020,Terengganu,2,0,0,3,2
18/7/2020,Terengganu,0,0,0,3,0
19/7/2020,Terengganu,0,0,0,3,0
20/7/2020,Terengganu,0,0,0,3,0
21/7/2020,Terengganu,0,0,0,3,0
22/7/2020,Terengganu,0,0,0,3,0
23/7/2020,Terengganu,0,0,0,3,0
24/7/2020,Terengganu,0,0,0,3,0
25/7/2020,Terengganu,0,0,0,3,0
26/7/2020,Terengganu,0,0,0,3,0
27/7/2020,Terengganu,0,0,0,3,0
28/7/2020,Terengganu,0,0,0,3,0
29/7/2020,Terengganu,0,0,1,2,0
30/7/2020,Terengganu,0,0,0,2,0
31/7/2020,Terengganu,0,0,2,0,0
1/8/2020,Terengganu,0,0,0,0,0
2/8/2020,Terengganu,0,0,0,0,0
3/8/2020,Terengganu,0,0,0,0,0
4/8/2020,Terengganu,0,0,0,0,0
5/8/2020,Terengganu,0,0,0,0,0
6/8/2020,Terengganu,0,0,0,0,0
7/8/2020,Terengganu,0,0,0,0,0
8/8/2020,Terengganu,0,0,0,0,0
9/8/2020,Terengganu,0,0,0,0,0
10/8/2020,Terengganu,0,0,0,0,0
11/8/2020,Terengganu,0,0,0,0,0
12/8/2020,Terengganu,0,0,0,0,0
13/8/2020,Terengganu,0,0,0,0,0
14/8/2020,Terengganu,0,0,0,0,0
15/8/2020,Terengganu,0,0,0,0,0
16/8/2020,Terengganu,0,0,0,0,0
17/8/2020,Terengganu,0,0,0,0,0
18/8/2020,Terengganu,0,0,0,0,0
19/8/2020,Terengganu,0,0,0,0,0
20/8/2020,Terengganu,0,0,0,0,0
21/8/2020,Terengganu,0,0,0,0,0
22/8/2020,Terengganu,0,0,0,0,0
23/8/2020,Terengganu,0,0,0,0,0
24/8/2020,Terengganu,0,0,0,0,0
25/8/2020,Terengganu,0,0,0,0,0
26/8/2020,Terengganu,0,0,0,0,0
27/8/2020,Terengganu,0,0,0,0,0
28/8/2020,Terengganu,0,0,0,0,0
29/8/2020,Terengganu,0,0,0,0,0
30/8/2020,Terengganu,0,0,0,0,0
31/8/2020,Terengganu,0,0,0,0,0
1/9/2020,Terengganu,0,0,0,0,0
2/9/2020,Terengganu,0,0,0,0,0
3/9/2020,Terengganu,0,0,0,0,0
4/9/2020,Terengganu,0,0,0,0,0
5/9/2020,Terengganu,0,0,0,0,0
6/9/2020,Terengganu,0,0,0,0,0
7/9/2020,Terengganu,0,0,0,0,0
8/9/2020,Terengganu,0,0,0,0,0
9/9/2020,Terengganu,0,0,0,0,0
10/9/2020,Terengganu,0,0,0,0,0
11/9/2020,Terengganu,0,0,0,0,0
12/9/2020,Terengganu,0,0,0,0,0
13/9/2020,Terengganu,0,0,0,0,0
14/9/2020,Terengganu,0,0,0,0,0
15/9/2020,Terengganu,0,0,0,0,0
16/9/2020,Terengganu,0,0,0,0,0
17/9/2020,Terengganu,0,0,0,0,0
18/9/2020,Terengganu,0,0,0,0,0
19/9/2020,Terengganu,0,0,0,0,0
20/9/2020,Terengganu,0,0,0,0,0
21/9/2020,Terengganu,0,0,0,0,0
22/9/2020,Terengganu,0,0,0,0,0
23/9/2020,Terengganu,0,0,0,0,0
24/9/2020,Terengganu,0,0,0,0,0
25/9/2020,Terengganu,0,0,0,0,0
26/9/2020,Terengganu,2,0,0,2,2
27/9/2020,Terengganu,0,0,0,2,0
28/9/2020,Terengganu,1,0,0,3,0
29/9/2020,Terengganu,0,0,0,3,0
30/9/2020,Terengganu,3,0,0,6,3
1/10/2020,Terengganu,2,0,0,8,1
2/10/2020,Terengganu,3,0,0,11,2
3/10/2020,Terengganu,9,0,0,20,4
4/10/2020,Terengganu,0,0,0,20,0
5/10/2020,Terengganu,5,0,0,25,5
6/10/2020,Terengganu,1,0,0,26,0
7/10/2020,Terengganu,4,0,0,30,4
8/10/2020,Terengganu,5,0,1,34,3
9/10/2020,Terengganu,5,0,0,39,4
10/10/2020,Terengganu,0,0,3,36,0
11/10/2020,Terengganu,3,0,1,38,1
12/10/2020,Terengganu,0,0,1,37,0
13/10/2020,Terengganu,0,0,1,36,0
14/10/2020,Terengganu,0,0,2,34,0
15/10/2020,Terengganu,0,0,7,27,0
16/10/2020,Terengganu,0,0,1,26,0
17/10/2020,Terengganu,3,0,0,29,3
18/10/2020,Terengganu,2,0,0,31,2
19/10/2020,Terengganu,1,0,5,27,1
20/10/2020,Terengganu,0,0,1,26,0
21/10/2020,Terengganu,0,0,4,22,0
22/10/2020,Terengganu,1,0,2,21,1
23/10/2020,Terengganu,2,0,4,19,1
24/10/2020,Terengganu,0,0,1,18,0
25/10/2020,Terengganu,7,0,0,25,7
26/10/2020,Terengganu,3,0,0,28,3
27/10/2020,Terengganu,4,0,1,31,4
28/10/2020,Terengganu,11,0,0,42,11
29/10/2020,Terengganu,1,0,0,43,1
30/10/2020,Terengganu,0,0,3,40,0
31/10/2020,Terengganu,2,0,0,42,2
1/11/2020,Terengganu,15,0,2,55,15
2/11/2020,Terengganu,0,0,0,55,0
3/11/2020,Terengganu,1,0,1,55,1
4/11/2020,Terengganu,3,0,0,58,3
5/11/2020,Terengganu,0,0,1,57,0
6/11/2020,Terengganu,8,0,3,62,8
7/11/2020,Terengganu,3,0,6,59,3
8/11/2020,Terengganu,1,0,2,58,1
9/11/2020,Terengganu,0,0,0,58,0
10/11/2020,Terengganu,0,0,13,45,0
11/11/2020,Terengganu,0,0,10,35,0
12/11/2020,Terengganu,0,0,3,32,0
13/11/2020,Terengganu,0,0,6,26,0
14/11/2020,Terengganu,0,0,4,22,0
15/11/2020,Terengganu,0,0,2,20,0
16/11/2020,Terengganu,4,0,2,22,4
17/11/2020,Terengganu,1,0,0,23,1
18/11/2020,Terengganu,0,0,7,16,0
19/11/2020,Terengganu,0,0,4,12,0
20/11/2020,Terengganu,4,0,1,15,4
21/11/2020,Terengganu,0,0,2,13,0
22/11/2020,Terengganu,0,0,0,13,0
23/11/2020,Terengganu,0,0,0,13,0
24/11/2020,Terengganu,0,0,4,9,0
25/11/2020,Terengganu,1,0,0,10,1
26/11/2020,Terengganu,1,0,0,11,0
27/11/2020,Terengganu,0,0,0,11,0
28/11/2020,Terengganu,0,0,4,7,0
29/11/2020,Terengganu,1,0,0,8,1
30/11/2020,Terengganu,0,0,1,7,0
1/12/2020,Terengganu,0,0,0,7,0
2/12/2020,Terengganu,0,0,4,3,0
3/12/2020,Terengganu,1,0,0,4,0
4/12/2020,Terengganu,0,0,1,3,0
5/12/2020,Terengganu,0,0,0,3,0
6/12/2020,Terengganu,1,0,0,4,0
7/12/2020,Terengganu,0,0,1,3,0
8/12/2020,Terengganu,0,0,0,3,0
9/12/2020,Terengganu,0,0,0,3,0
10/12/2020,Terengganu,3,0,0,6,3
11/12/2020,Terengganu,2,0,1,7,2
12/12/2020,Terengganu,6,0,0,13,5
13/12/2020,Terengganu,12,0,0,25,10
14/12/2020,Terengganu,9,0,0,34,9
15/12/2020,Terengganu,7,0,0,41,5
16/12/2020,Terengganu,1,0,2,40,1
17/12/2020,Terengganu,2,0,0,42,2
18/12/2020,Terengganu,4,0,1,45,2
19/12/2020,Terengganu,0,0,2,43,0
20/12/2020,Terengganu,2,0,7,38,0
21/12/2020,Terengganu,1,0,16,23,0
22/12/2020,Terengganu,0,0,9,14,0
23/12/2020,Terengganu,1,0,3,12,0
24/12/2020,Terengganu,7,0,2,17,3
25/12/2020,Terengganu,0,0,2,15,0
26/12/2020,Terengganu,0,0,3,12,0
27/12/2020,Terengganu,5,0,1,16,1
28/12/2020,Terengganu,3,0,2,17,0
29/12/2020,Terengganu,2,0,0,19,0
30/12/2020,Terengganu,2,0,1,20,0
31/12/2020,Terengganu,17,0,1,36,8
1/1/2021,Terengganu,14,0,3,47,0
2/1/2021,Terengganu,16,0,1,62,4
3/1/2021,Terengganu,4,0,3,63,1
4/1/2021,Terengganu,4,0,2,65,0
5/1/2021,Terengganu,13,0,0,78,7
6/1/2021,Terengganu,19,0,6,91,1
7/1/2021,Terengganu,10,0,15,86,1
8/1/2021,Terengganu,34,0,13,107,2
9/1/2021,Terengganu,16,0,9,114,6
10/1/2021,Terengganu,29,0,10,133,1
11/1/2021,Terengganu,41,0,8,166,17
12/1/2021,Terengganu,20,0,4,182,5
13/1/2021,Terengganu,27,0,8,201,14
14/1/2021,Terengganu,89,0,20,270,62
15/1/2021,Terengganu,92,0,28,334,75
16/1/2021,Terengganu,80,0,20,394,40
17/1/2021,Terengganu,22,0,33,383,6
18/1/2021,Terengganu,20,0,26,376,11
19/1/2021,Terengganu,33,0,19,390,15
20/1/2021,Terengganu,81,0,35,436,19
21/1/2021,Terengganu,57,0,83,410,12
22/1/2021,Terengganu,178,0,59,529,42
23/1/2021,Terengganu,131,0,70,590,21
24/1/2021,Terengganu,179,0,26,741,53
25/1/2021,Terengganu,79,0,33,787,20
26/1/2021,Terengganu,76,0,15,848,21
27/1/2021,Terengganu,68,0,108,808,23
28/1/2021,Terengganu,80,0,34,854,12
29/1/2021,Terengganu,137,1,92,899,22
30/1/2021,Terengganu,85,0,118,866,21
31/1/2021,Terengganu,83,0,64,885,6
1/2/2021,Terengganu,38,0,74,848,11
2/2/2021,Terengganu,115,0,38,925,16
3/2/2021,Terengganu,55,0,113,867,22
4/2/2021,Terengganu,69,0,153,783,8
5/2/2021,Terengganu,84,0,106,761,29
6/2/2021,Terengganu,56,0,132,685,23
7/2/2021,Terengganu,29,0,99,615,13
8/2/2021,Terengganu,30,0,49,596,12
9/2/2021,Terengganu,34,0,61,569,13
10/2/2021,Terengganu,24,0,30,563,10
11/2/2021,Terengganu,26,0,51,537,11
12/2/2021,Terengganu,72,0,45,564,40
13/2/2021,Terengganu,46,0,61,548,23
14/2/2021,Terengganu,51,0,101,498,4
15/2/2021,Terengganu,53,0,53,498,23
16/2/2021,Terengganu,26,0,28,496,21
17/2/2021,Terengganu,91,0,121,466,9
18/2/2021,Terengganu,19,0,22,463,13
19/2/2021,Terengganu,37,0,38,462,26
20/2/2021,Terengganu,22,0,25,459,14
21/2/2021,Terengganu,12,0,50,418,6
22/2/2021,Terengganu,4,0,43,379,4
23/2/2021,Terengganu,9,0,49,339,5
24/2/2021,Terengganu,22,0,63,297,6
25/2/2021,Terengganu,6,0,46,257,5
26/2/2021,Terengganu,1,0,11,247,1
27/2/2021,Terengganu,11,0,30,228,4
28/2/2021,Terengganu,12,0,35,205,7
1/3/2021,Terengganu,15,0,27,193,5
2/3/2021,Terengganu,7,0,33,167,4
3/3/2021,Terengganu,5,0,71,101,2
4/3/2021,Terengganu,10,0,18,93,3
5/3/2021,Terengganu,16,0,17,92,4
6/3/2021,Terengganu,22,0,7,107,20
7/3/2021,Terengganu,10,0,6,111,1
8/3/2021,Terengganu,13,0,12,112,5
9/3/2021,Terengganu,36,0,7,140,30
10/3/2021,Terengganu,8,0,14,134,4
11/3/2021,Terengganu,4,0,11,127,4
12/3/2021,Terengganu,16,0,3,140,12
13/3/2021,Terengganu,14,0,14,139,12
14/3/2021,Terengganu,37,0,30,146,30
15/3/2021,Terengganu,39,0,6,179,34
16/3/2021,Terengganu,23,0,8,194,10
17/3/2021,Terengganu,15,0,11,198,13
18/3/2021,Terengganu,15,0,40,173,14
19/3/2021,Terengganu,6,0,4,175,4
20/3/2021,Terengganu,32,0,5,202,28
21/3/2021,Terengganu,18,0,15,205,18
22/3/2021,Terengganu,3,0,20,188,2
23/3/2021,Terengganu,7,0,23,172,4
24/3/2021,Terengganu,4,0,38,138,0
25/3/2021,Terengganu,6,0,23,121,6
26/3/2021,Terengganu,3,0,18,106,1
27/3/2021,Terengganu,3,0,19,90,0
28/3/2021,Terengganu,2,0,2,90,1
29/3/2021,Terengganu,4,0,23,71,0
30/3/2021,Terengganu,2,0,37,36,0
31/3/2021,Terengganu,2,0,3,35,1
1/4/2021,Terengganu,6,0,3,38,0
2/4/2021,Terengganu,8,0,14,32,4
3/4/2021,Terengganu,4,0,1,35,0
4/4/2021,Terengganu,6,0,2,39,3
5/4/2021,Terengganu,3,0,5,37,2
6/4/2021,Terengganu,9,0,1,45,6
7/4/2021,Terengganu,10,0,3,52,8
8/4/2021,Terengganu,11,0,1,62,11
9/4/2021,Terengganu,29,0,4,87,17
10/4/2021,Terengganu,44,0,5,126,38
11/4/2021,Terengganu,34,0,7,153,34
12/4/2021,Terengganu,22,0,3,172,16
13/4/2021,Terengganu,13,0,7,177,13
14/4/2021,Terengganu,14,0,3,188,13
15/4/2021,Terengganu,57,0,8,237,57
16/4/2021,Terengganu,16,0,7,246,11
17/4/2021,Terengganu,0,0,13,233,0
18/4/2021,Terengganu,16,0,37,212,5
19/4/2021,Terengganu,8,0,34,186,5
20/4/2021,Terengganu,15,0,40,161,14
21/4/2021,Terengganu,1,0,31,131,0
22/4/2021,Terengganu,22,0,56,97,21
23/4/2021,Terengganu,11,0,17,91,6
24/4/2021,Terengganu,50,0,5,136,37
25/4/2021,Terengganu,25,0,5,156,14
26/4/2021,Terengganu,9,0,24,141,4
27/4/2021,Terengganu,61,0,20,182,46
28/4/2021,Terengganu,40,0,9,213,16
29/4/2021,Terengganu,19,0,21,211,8
30/4/2021,Terengganu,37,0,38,210,15
1/5/2021,Terengganu,42,0,5,246,32
2/5/2021,Terengganu,184,0,8,422,177
3/5/2021,Terengganu,38,0,13,447,26
4/5/2021,Terengganu,53,0,18,482,40
5/5/2021,Terengganu,73,0,15,540,67
6/5/2021,Terengganu,58,0,53,544,42
7/5/2021,Terengganu,87,0,31,600,61
8/5/2021,Terengganu,71,0,27,644,44
9/5/2021,Terengganu,49,0,32,661,28
10/5/2021,Terengganu,93,0,170,584,44
11/5/2021,Terengganu,93,0,36,641,52
12/5/2021,Terengganu,60,0,41,659,18
13/5/2021,Terengganu,148,0,71,736,118
14/5/2021,Terengganu,165,0,72,828,90
15/5/2021,Terengganu,119,0,68,879,61
16/5/2021,Terengganu,58,0,72,863,27
17/5/2021,Terengganu,201,0,76,988,135
18/5/2021,Terengganu,156,0,72,1072,65
19/5/2021,Terengganu,203,0,35,1240,139
20/5/2021,Terengganu,233,0,114,1356,127
21/5/2021,Terengganu,139,0,84,1411,57
22/5/2021,Terengganu,185,0,95,1501,108
23/5/2021,Terengganu,266,0,52,1715,127
24/5/2021,Terengganu,263,0,106,1870,116
25/5/2021,Terengganu,268,0,53,2084,86
26/5/2021,Terengganu,177,0,63,2198,45
27/5/2021,Terengganu,282,0,458,2021,80
28/5/2021,Terengganu,207,0,151,2075,82
29/5/2021,Terengganu,189,0,149,2111,51
30/5/2021,Terengganu,214,0,74,2247,52
31/5/2021,Terengganu,204,0,234,2217,46
1/6/2021,Terengganu,198,0,203,2210,46
2/6/2021,Terengganu,224,0,116,2313,70
3/6/2021,Terengganu,127,0,272,2162,39
4/6/2021,Terengganu,203,0,203,2160,55
5/6/2021,Terengganu,190,0,145,2204,53
6/6/2021,Terengganu,158,0,68,2291,51
7/6/2021,Terengganu,117,0,225,2182,26
8/6/2021,Terengganu,106,0,400,1885,28
9/6/2021,Terengganu,171,0,214,1841,89
10/6/2021,Terengganu,108,0,278,1670,39
11/6/2021,Terengganu,66,0,127,1606,11
12/6/2021,Terengganu,82,0,382,1306,17
13/6/2021,Terengganu,46,0,346,1005,4
14/6/2021,Terengganu,86,0,180,910,11
15/6/2021,Terengganu,43,0,195,757,3
16/6/2021,Terengganu,56,0,137,676,28
17/6/2021,Terengganu,77,0,117,635,22
18/6/2021,Terengganu,32,0,81,585,7
19/6/2021,Terengganu,62,0,82,565,35
20/6/2021,Terengganu,12,0,82,495,4
21/6/2021,Terengganu,18,0,63,448,4
22/6/2021,Terengganu,37,0,104,380,19
23/6/2021,Terengganu,27,0,62,345,12
24/6/2021,Terengganu,29,0,54,319,12
25/6/2021,Terengganu,46,0,60,305,20
26/6/2021,Terengganu,29,0,38,295,12
27/6/2021,Terengganu,16,0,52,259,1
28/6/2021,Terengganu,23,0,23,259,11
29/6/2021,Terengganu,21,0,21,258,9
30/6/2021,Terengganu,20,0,41,237,9
1/7/2021,Terengganu,50,0,32,254,33
2/7/2021,Terengganu,44,0,14,284,36
3/7/2021,Terengganu,51,0,38,297,35
4/7/2021,Terengganu,54,0,31,319,27
5/7/2021,Terengganu,17,0,9,327,7
6/7/2021,Terengganu,61,0,29,359,46
7/7/2021,Terengganu,43,0,35,366,22
8/7/2021,Terengganu,68,0,38,395,46
9/7/2021,Terengganu,82,0,42,433,52
10/7/2021,Terengganu,50,0,32,451,39
11/7/2021,Terengganu,38,0,23,466,28
12/7/2021,Terengganu,140,0,38,568,106
13/7/2021,Terengganu,93,0,49,612,58
14/7/2021,Terengganu,189,0,62,738,131
15/7/2021,Terengganu,70,0,39,769,50
16/7/2021,Terengganu,102,0,47,822,34
17/7/2021,Terengganu,177,0,81,916,99
18/7/2021,Terengganu,123,0,33,1005,86
19/7/2021,Terengganu,144,0,125,1021,99
20/7/2021,Terengganu,190,0,62,1148,121
21/7/2021,Terengganu,171,0,91,1225,70
22/7/2021,Terengganu,391,0,31,1583,228
23/7/2021,Terengganu,229,0,179,1632,112
24/7/2021,Terengganu,267,0,36,1860,125
25/7/2021,Terengganu,273,0,173,1959,106
26/7/2021,Terengganu,245,0,243,1959,38
27/7/2021,Terengganu,317,0,145,2128,159
28/7/2021,Terengganu,490,0,129,2489,209
29/7/2021,Terengganu,437,0,308,2610,183
30/7/2021,Terengganu,258,0,217,2646,32
31/7/2021,Terengganu,883,0,171,3355,373
1/8/2021,Terengganu,429,0,319,3462,240
2/8/2021,Terengganu,425,0,409,3474,110
3/8/2021,Terengganu,429,0,140,3756,155
4/8/2021,Terengganu,481,0,369,3864,71
5/8/2021,Terengganu,501,0,313,4051,171
6/8/2021,Terengganu,460,0,308,4199,78
7/8/2021,Terengganu,425,0,359,4265,117
8/8/2021,Terengganu,598,0,546,4312,123
9/8/2021,Terengganu,501,0,11,4797,91
10/8/2021,Terengganu,378,0,656,4517,57
11/8/2021,Terengganu,613,0,625,4497,189
12/8/2021,Terengganu,594,0,579,4508,154
13/8/2021,Terengganu,440,0,66,4879,69
14/8/2021,Terengganu,560,0,989,4445,90
15/8/2021,Terengganu,534,0,526,4453,100
16/8/2021,Terengganu,688,0,416,4722,102
17/8/2021,Terengganu,498,0,294,4921,66
18/8/2021,Terengganu,487,0,550,4853,72
19/8/2021,Terengganu,621,0,479,4991,121
20/8/2021,Terengganu,521,0,533,4975,65
21/8/2021,Terengganu,495,37,507,4963,67
22/8/2021,Terengganu,534,0,668,4827,96
23/8/2021,Terengganu,470,0,578,4719,89
24/8/2021,Terengganu,383,0,424,4673,39
25/8/2021,Terengganu,744,0,590,4825,99
26/8/2021,Terengganu,567,0,441,4949,89
27/8/2021,Terengganu,488,0,389,5043,48
28/8/2021,Terengganu,739,0,481,5301,113
29/8/2021,Terengganu,789,0,286,5797,151
30/8/2021,Terengganu,544,0,479,5851,70
31/8/2021,Terengganu,608,0,505,5952,91
1/9/2021,Terengganu,506,0,573,5882,133
2/9/2021,Terengganu,987,0,584,6282,68
3/9/2021,Terengganu,532,0,531,6281,27
4/9/2021,Terengganu,605,0,242,6644,181
5/9/2021,Terengganu,861,0,595,6909,69
6/9/2021,Terengganu,700,0,472,7130,42
7/9/2021,Terengganu,645,0,555,7208,34
8/9/2021,Terengganu,904,0,521,7582,240
9/9/2021,Terengganu,910,0,664,7823,42
10/9/2021,Terengganu,776,0,570,8024,70
11/9/2021,Terengganu,953,0,1151,7820,70
12/9/2021,Terengganu,930,0,473,8273,15
13/9/2021,Terengganu,704,0,620,8352,11
14/9/2021,Terengganu,483,0,770,8062,7
15/9/2021,Terengganu,993,0,385,8666,18
16/9/2021,Terengganu,814,0,285,9191,47
17/9/2021,Terengganu,719,0,1502,8403,9
18/9/2021,Terengganu,755,0,186,8972,15
19/9/2021,Terengganu,671,0,1389,8247,9
20/9/2021,Terengganu,804,0,212,8835,9
21/9/2021,Terengganu,592,0,218,9203,62
22/9/2021,Terengganu,852,0,1071,8981,9
23/9/2021,Terengganu,664,0,707,8938,3
24/9/2021,Terengganu,690,0,783,8839,16
25/9/2021,Terengganu,760,0,1037,8558,1
26/9/2021,Terengganu,685,0,944,8295,1
27/9/2021,Terengganu,691,2,874,8108,8
28/9/2021,Terengganu,629,3,662,8068,2
29/9/2021,Terengganu,612,0,951,7722,17
30/9/2021,Terengganu,726,0,1033,7407,5
1/10/2021,Terengganu,699,0,723,7381,0
2/10/2021,Terengganu,818,1,669,7521,2
3/10/2021,Terengganu,827,1,959,7388,1
4/10/2021,Terengganu,636,1,781,7239,1
5/10/2021,Terengganu,356,0,563,7027,0
6/10/2021,Terengganu,704,0,485,7244,5
7/10/2021,Terengganu,699,0,865,7072,0
8/10/2021,Terengganu,650,0,571,7151,0
9/10/2021,Terengganu,590,0,1098,6642,0
10/10/2021,Terengganu,500,0,783,6356,0
11/10/2021,Terengganu,480,0,630,6205,0
12/10/2021,Terengganu,420,0,570,6055,0
13/10/2021,Terengganu,499,0,839,5711,0
14/10/2021,Terengganu,452,1,602,5559,0
15/10/2021,Terengganu,426,0,775,5210,0
16/10/2021,Terengganu,383,0,516,5075,0
17/10/2021,Terengganu,319,0,495,4898,0
18/10/2021,Terengganu,311,0,497,4709,0
19/10/2021,Terengganu,281,0,804,4186,0
20/10/2021,Terengganu,355,0,686,3851,0
21/10/2021,Terengganu,485,2,555,3779,0
22/10/2021,Terengganu,439,0,92,4125,0
23/10/2021,Terengganu,398,0,731,3791,0
24/10/2021,Terengganu,277,0,507,3557,0
25/10/2021,Terengganu,298,0,375,3478,0
26/10/2021,Terengganu,292,0,112,3651,0
27/10/2021,Terengganu,290,2,498,3440,0
28/10/2021,Terengganu,293,0,248,3481,0
29/10/2021,Terengganu,251,0,472,3257,0
30/10/2021,Terengganu,266,0,182,3339,0
31/10/2021,Terengganu,277,1,488,3124,0
1/11/2021,Terengganu,269,0,300,3087,0
2/11/2021,Terengganu,217,0,209,3094,0
3/11/2021,Terengganu,209,0,386,2916,0
4/11/2021,Terengganu,234,0,283,2864,0
5/11/2021,Terengganu,238,0,391,2707,0
